Book,Chapter,Verse,Text
GEN,6,9,"Abo-i chʼo̩lo̩pu o̩gba o̩gba Noa. Noa chʼe̩ne̩ke̩le̩ o̩kpakpa, i mufu ef abo o̩gba-wñ; Noa tale kpai O̩jo̩."
GEN,6,10,"Noa fʼamo̩ma e̩ne̩ke̩le̩ me̩ta bi, She̩m, kpai Ham, kpai Jefe̩t."
GEN,6,11,"Ane̩-ile̩-i la mubie̩ te̩ eju O̩jo̩, oñ o̩lachi che̩ko̩ ane̩-ile̩."
GEN,6,12,"Tak O̩jo̩ fʼane̩-ile̩-i go, go, i la mubie̩ te̩: todu o̩re̩la du fʼo̩na-wñ bie̩ ane̩-ile̩."
GEN,6,13,"Tak O̩jo̩ ka ñwu Noa kakini, Eda o̩re̩la du lewa o̩gba-mi me̩; todu ane̩-ile̩ che̩ko̩ ñw o̩lachi lugbo ma; go, omi akpʼama bie̩ manyu ane̩-ile̩."
GEN,6,14,"Uwe̩ ki nʼoli go̩fe̩r chʼo̩ko̩; e̩ fʼefu o̩ko̩ le̩ ko̩da unyi unyi, kʼe̩ dʼo̩bia kwo̩ ejefu-wñ kpai e̩j o̩do̩da-wñ."
GEN,6,15,"Alu kʼuwe̩ ache de̩: ujiji o̩ko̩ le̩ ki chʼohiba oli me̩fa, unula-wñ ki chʼohiba ooje, o̩gba-wñ ki chʼohiba ogue̩gwa."
GEN,6,16,"E̩ ki che ope̩ o̩ko̩ le̩, ki bo̩ ohibaʼka ate̩-wñ; e̩ fʼalugbo̩na o̩ko̩ che akolo-wñ o̩wo̩ʼka; uwe̩ ki che kʼi ne̩ unyi o̩gane̩, kʼi nʼekeji ate̩-wñ, e̩ke̩ta ki la de̩ otitala-wñ ate̩."
GEN,6,17,"Tak omi, e̩ go, nadʼuwobi omi wa bʼane̩-ile̩ ma kʼu kpa o̩re̩la du kʼafu iñmi dʼefu-wñ bie̩ bʼo̩gane̩ efojale te̩; e̩wñ du ki jʼane̩-ile̩ aku."
GEN,6,18,"Omi muda akpʼalo-mi kpai uwe̩; uwe̩ la awʼef o̩ko̩ le̩, uwe̩, kpai amo̩ma-we̩ e̩ne̩ke̩le̩, kpai o̩ya-we̩, kpai amo̩ya amo̩ma-we̩ manyu uwe̩."
GEN,6,19,"E̩wñ o̩re̩la du ki nʼiñmi, e̩ ki mʼuche̩uche̩-ma eji eji ko wʼef o̩ko̩, ku ma ki deju kpai uwe̩; ama ki chʼo̩ko̩ kpai ole."
GEN,6,20,"Uche̩uche̩ e-ame̩we̩, kpai uche̩uche̩ ame̩la abe̩re̩me̩le̩, kpai uche̩uche̩ e̩wñ ki afa ane̩ okoke du uche̩uche̩-wñ, e̩wñ ojoji ojoji du awʼugbo we̩ eji eji, ku ma deju."
GEN,6,21,"Uje̩wñ du ku ma aje̩, e̩ naya jo̩ ugbo we̩; e-le̩ achʼuje̩wñ uwe̩ kpai ama."
GEN,6,22,"Noa fʼabe̩le̩ che; alu du kʼO̩jo̩ ñwa ñw u, abe̩le̩ i la che."
GEN,7,1,"Taki Jihofa ka ñwu Noa kakini, Uwe̩ kpai abo unyi-we̩ du ki nyʼef o̩ko̩, todu uwe̩ oñ omi li ka kʼe̩ chʼe̩no̩kpakpa o̩gba-mi ef abo o̩gba kide̩."
GEN,7,2,"E̩la abe̩re̩me̩le̩ du ki de̩hio̩lo e̩ nako wʼugbo we̩ ebie ebie, o̩ko̩ kpai ole-wñ o̩ko̩ kpai ole-wñ; e-e̩la abe̩re̩me̩le̩ ku ma ma de̩hio̩lo n ki chʼeji eji, o̩ko̩ kpʼole-wñ;"
GEN,7,3,"kpai ame̩we̩ ojale ebie ebie̩ ge̩, o̩ko̩ kpai ole, kʼugbe̩-ma ki deju ane̩-ile̩-i."
GEN,7,4,Todu i bo̩ o̩jo̩ mebie tak u naje̩ ñw omi lo̩ bʼane̩-ile̩ ma o̩jo̩ o̩gbo̩ meji kpai odu o̩gbo̩ meji; oñ e̩wñ du kʼu che ki deju nakpalu bʼeju ane̩ te̩.
GEN,7,5,Noa la che alu du ki Jihofa ñwa ñw u.
GEN,7,6,O̩do̩ Noa la chʼulo̩gwa e̩gba kʼuwobi omi le̩ bʼane̩-ile̩ ma.
GEN,7,7,"Oñ Noa kpai amo̩ma-wñ e̩ne̩ke̩le̩ kpai o̩ya-wñ kpai amo̩ya amo̩ma-wñ le tef o̩ko̩ le̩, todu uwobi omi."
GEN,7,8,"Ame̩la abe̩re̩me̩le̩ hiolo, kpai ame̩la abe̩re̩me̩le̩ ki ma de̩hio̩lo n, kpai ame̩we̩, kpai e̩wñ du ki afa ane̩,"
GEN,7,9,"ma le tef o̩ko̩ ugbo Noa eji eji, o̩ko̩ kpai ole, alu kʼO̩jo̩ ñwa ñwu Noa."
GEN,7,10,Oñ i lewatu ab o̩jo̩ mebie jo̩ uwobi omi la bʼane̩-ile̩ ma.
GEN,7,11,"Ef o̩do̩ udeju Noa e-ulo̩gwa le̩, ochu ekeji, o̩jo̩ e̩ke̩gwebie ochu le̩, o̩jo̩ le̩ gbage̩de̩ e̩bi omi o̩lulu mukpo̩fo̩, ope ojale la muchite̩."
GEN,7,12,Oñ omi ojale gulo̩ bʼane̩-ile̩ ma o̩jo̩ o̩gbo̩ meji kpai odu o̩gbo̩ meji.
GEN,7,13,"O̩jo̩ le̩ gbage̩de̩ oñ Noa kpai She̩m kpai Ham kpai Jefe̩t, amo̩ma Noa le̩, kpai o̩ya Noa kpai amo̩ya amo̩ma-wñ me̩ta kpai ama, le̩ tef o̩ko̩,"
GEN,7,14,"ama kpai uche̩uche̩ ame̩-wñ iñmi okoke du, kpai ame̩la abe̩re̩me̩le̩ du uche̩uche̩-ma, kpai e̩wñ du ki afa, owñ chʼe-ki afa ane̩-ile̩-i uche̩uche̩-ma, kpai uche̩uche̩ ame̩we̩ du, e̩we̩ ojoji ojoji okoke du."
GEN,7,15,"Oñ ma le tef o̩ko̩ ugbo Noa, owñ chʼejʼeji o̩re̩la du e-kʼafu iñmi dʼefu-ma."
GEN,7,16,"Oñ abo ku ma tʼo̩, chʼo̩ko̩ kpai ole kwef o̩re̩la du alu kʼO̩jo̩ ñwa ñw u; taku Jihofa fʼo̩na re nyʼu."
GEN,7,17,"Uwobi omi le̩ bʼane̩-ile̩ ma o̩jo̩ o̩gbo̩ meji; omi-wñ la nana nyo̩gba, oñ i dʼo̩ko̩ kwane̩, oñ i kwane̩ tʼate̩ ñw ane̩-ile̩."
GEN,7,18,Tak omi le̩ fʼukpahiu che i la nana nyo̩gba ololo bʼane̩-ile̩ ma; oñ o̩ko̩ le̩ nʼeju omi.
GEN,7,19,Omi le̩ laño̩ fʼukpahiu che ololo bʼane̩-ile̩ ma; tak omi lʼuwo du ki gbo̩gba ki dʼo̩gane̩ efojale chaka oji;
GEN,7,20,omi le̩ chʼukpahiu nyate̩ ohiba me̩gwe̩lu; oñ i lʼuwo du oji.
GEN,7,21,"Tak ore̩la du ki achiche̩ ane̩-ile̩-i mʼiñmi da, tʼame̩we̩, tʼame̩la abe̩re̩me̩le̩, tʼame̩wñ iñmi oko, tʼe̩wñ du ki afa e-ki afa ane̩-ile̩-i, kpai one̩ okoke du;"
GEN,7,22,"e-du kʼafu iñmi dʼef iñmo̩-wñ, e-du ki de̩ ane̩ e̩gbe̩ leku."
GEN,7,23,"Oñ i fʼe̩wñ du ki deju ane̩ kpalu, tʼone̩, tʼame̩la abe̩re̩me̩le̩, tʼame̩wñ ki afa, tʼame̩we̩ ojale; ma la fʼu kpalu bʼane̩-ile̩ te̩. Oñ i bo̩ Noa kate kpai abo ku ma jʼugbo-wñ ef o̩ko̩ le̩."
GEN,7,24,Oñ omi le̩ fʼukpahiu che bʼane̩-ile̩-i ma o̩jo̩ oli me̩ta.
GEN,8,1,"Ibe O̩jo̩ la chʼekado Noa kpai ame̩wñ iñmi oko du kpai ame̩la abe̩re̩me̩le̩ du ku ma jʼef o̩ko̩ le̩ ugbo-wñ. Tak O̩jo̩ je̩ ñw afu ju bʼane̩-ile̩ ma, oñ omi le̩ chane̩ edu;"
GEN,8,2,"e̩bi omi o̩lulu le̩ kpai ope efojale ño̩ re ge̩, oñ ma fʼomi ojale ba;"
GEN,8,3,tak omi mudabi bʼane̩-ile̩ te̩ alo waa. Ab o̩jo̩ oli me̩ta jo̩ omi le̩ ño̩ adabu waa;
GEN,8,4,"oñ o̩ko̩ le̩ kwotane̩ oj uwo Ararat ochu ekebie, o̩jo̩ e̩ke̩gwebie ochu le̩."
GEN,8,5,"Oñ omi le̩ dabu alo waa gbogbo wʼochu e̩ke̩gwa; ochu e̩ke̩gwa, o̩jo̩ ejodudu ochu le̩, ma li oj uwo oj uwo."
GEN,8,6,"Oñ i lewatu ab o̩jo̩ o̩gbo̩ meji jo̩ Noa mʼope o̩ko̩ kʼi che le̩ bi,"
GEN,8,7,tak i je̩ ñw o̩tagalama le dufu; oñ e-le̩ te̩ alelo lewa gbogbo tak omi gbe̩ bʼane̩-ile̩ te̩.
GEN,8,8,"Oñ i je̩ ñw ikede kwʼugbo-wñ dufu tʼo̩do̩da, kʼi go abe̩k omi du bʼeju ane̩ te̩ abe̩k i du n;"
GEN,8,9,"ikede le̩ la lʼuña ki adu e̩re̩-wñ tane̩ n, tak i mudabi tʼugbo-wñ ef o̩ko̩, todu omi le̩ bʼeju o̩gbo̩ ane̩-ile̩ du ma ta. Tak i nʼo̩wo̩-wñ dala dufu oñ i mʼu du oñ i mʼowñ du wʼejefu ugbo-wñ ef o̩ko̩."
GEN,8,10,"Oñ i ño̩ je̩ o̩jo̩ mebie omune̩, tak i dabi je̩ ñw ikede le̩ kwef o̩ko̩ dufu;"
GEN,8,11,"e̩gba ane̩ ikede le̩ la mudabi wʼejefu ugbo-wñ, me̩ la go, eñmi oli o̩lif kʼi chi jʼalu-wñ; abe̩le̩ Noa ma ka kʼomi du bʼane̩-ile̩ te̩ me̩."
GEN,8,12,"Oñ i ño̩ je̩ o̩jo̩ mebie omune̩ ge̩, tak i je̩ ñw ikede le̩ le dufu; i laño̩ dabi wʼugbo-wñ ge̩ n."
GEN,8,13,"Oñ i lewatu o̩do̩ ulo̩gwa nyokeʼka, ochu ejodudu, o̩jo̩ ejodudu ochu le̩, omi le̩ gbe̩ bʼane̩-ile̩ te̩; taki Noa mʼoji o̩ko̩ chi, oñ i go, me̩ la go, eju ane̩-ile̩ gbe̩ te̩."
GEN,8,14,"Oñ ef ochu ekeji, o̩jo̩ ogu nyoke mebie ochu le̩, ane̩-ile̩ che̩ gbe̩ te̩."
GEN,8,15,"Tak O̩jo̩ ka ñwu Noa kakini,"
GEN,8,16,"Kwef o̩ko̩ dufu, uwe̩ kpai o̩ya-we̩, kpai amo̩ma-we̩ e̩ne̩ke̩le̩ kpai amo̩ya amo̩ma-we̩ manyʼuwe̩."
GEN,8,17,"Ame̩wñ iñmi du kʼi chʼo̩re̩la ki dʼugbo-we̩ tʼame̩we̩, tʼame̩la abe̩re̩me̩le̩, tʼame̩wñ ki afa e-ki afa ane̩-ile̩-i e̩ nako dufu kpai uwe̩, ku ma ki rabi ane̩-ile̩, ku ma la bi o̩ma, ku ma ño̩ wewe nyo̩gba ane̩-ile̩."
GEN,8,18,"Taki Noa ledufu, kpai amo̩ma-wñ kpai o̩ya-wñ kpai amo̩ya amo̩ma-wñ manyʼowñ."
GEN,8,19,"Ame̩wñ iñmi okoke du, e̩wñ ki afa okoke du, kpai e̩we̩ okoke du, e̩wñ du ki achiche̩ ane̩-ile̩, kwʼef o̩ko̩ dufu uche̩uche̩."
GEN,8,20,"Taki Noa fʼubo̩ iche̩bo̩ ne ñwu Jihofa, oñ i chi kwef ame̩la abe̩re̩me̩le̩ ki de̩hiolo okoke du kpai kwef ame̩we̩ hiolo okoke du, tak i mʼu ko wa chʼiche̩bo̩ e̩gujo oj ubo̩ le̩."
GEN,8,21,"Jihofa la gbo̩ ekpo kʼi akpo, taki Jihofa ka ef e̩do̩-wñ kakini, U ñʼanama ñw ane̩ todu one̩ ge̩ n, todabu kʼaye e̩do̩ one̩ chʼe̩bie̩ne̩ kwo o̩jo̩ imo̩to̩-wñ; u ñʼadabi kpa ame̩wñ iñmi du alu kʼu che-i ge̩ n."
GEN,8,22,"Gbogbo wʼiko kʼane̩-ile̩ kade, adiko e̩yo̩ e̩wñ egbe̩ kpai adiko e̩wñ eja wʼunyi, kpai afu kpai olu, kpai o̩lo̩ji kpai uwo, kpai o̩ro̩ka kpai odu, ñʼada ge̩ n."
GEN,9,1,"Tak O̩jo̩ de̩nyo̩ ñwu Noa kpai amo̩ma-wñ e̩ne̩ke̩le̩, oñ i ka ñwu ma kakini, Me̩ ki bi o̩ma ku me̩ wewe nyo̩gba, ku me̩ ko̩ ile̩-i."
GEN,9,2,"E̩gahi-me̩ kpai ailo-me̩ amʼame̩wñ iñmi okoke du ile̩-i, kpai e̩we̩ ojale okoke, ama kpai e̩wñ du ki afa ane̩ kpai ame̩ja ef ohimini abadi du; ma mʼuma ko jʼef o̩wo̩-me̩."
GEN,9,3,"E̩wñ du ki achiche̩ ki añmiñmi achʼuje̩wñ todu me̩; dabalu kʼe̩wñ oko emimi de̩, abe̩le̩ omi mʼo̩chaka e̩wñ du ko ñwu me̩ me̩."
GEN,9,4,"Me̩ ki muda je̩ o̩re̩la manyu onugo iñmi-wñ n, owñ chʼe̩bie̩-wñ."
GEN,9,5,E̩bie̩-me̩ e-onugo iñmi-me̩ omi atene chuu; o̩wo̩ e̩la du natene owñ kpai o̩wo̩ one̩; ugbo o̩wo̩ o̩maye one̩ pitii natene onugo iñmi one̩.
GEN,9,6,"E̩ne̩ du kʼi adʼe̩bie̩ one̩ dafo, lugbo one̩ ma adʼe̩bie̩ e̩ne̩ le̩ dafo; todu O̩jo̩ che one̩ ojibo owñ."
GEN,9,7,"Ame̩, me̩ nabi o̩ma ku me̩ wewe nyo̩gba, me̩ ki fo̩ji ile̩-i ku me̩ wewe nyo̩gba efu-wñ."
GEN,9,8,"Tak O̩jo̩ ko̩la ñwu Noa kpai amo̩ma-wñ e̩ne̩ke̩le̩ kpai owñ, i kakini,"
GEN,9,9,"Me̩ go, omi akpʼalo-mi kpai ame̩ kpai amugbe̩-me̩ ubi-me̩ ge̩,"
GEN,9,10,"kpai onugo e̩wñ du ki deju ki jʼugbo-me̩ le̩, ame̩we̩ kpai ame̩la abe̩re̩me̩le̩ kpai ame̩wñ iñmi ile̩-i okoke du manyʼame̩, e-du ki kwef o̩ko̩-i dufu, owñ chʼame̩wñ iñmi ane̩-ile̩-i okoke du."
GEN,9,11,"Nakpʼalo-mi kpai ame̩, uwobi omi ñʼakpʼo̩re̩la du rinyo̩ ge̩ n, uwobi omi lañʼado̩mo̩ ki akpa ane̩-ile̩ bie̩ ge̩ n."
GEN,9,12,"Oñ O̩jo̩ kakini, E-kide̩ chʼujiwe alo kʼu nakpe̩ ki dʼagbagba omi kpai ame̩ onugo kpai ame̩wñ iñmi du ki jʼugbo-me̩ le̩, tod abo o̩gba nʼo̩gba gbogbo alo:"
GEN,9,13,"omi adu o̩ba-mi tef akpa, i ado̩mo̩ todu ujiwe alo ekpe̩ agbagba omi kpai ane̩-ile̩."
GEN,9,14,"Oñ i awatu e̩gba kʼu nadu akpa wa bʼoji ane̩-ile̩ ma, ma ali o̩ba ef akpa le̩,"
GEN,9,15,oñ omi adibekado alo-mi kʼu kpe̩ e-ki dʼagbagba omi kpai ame̩ kpai onugo ame̩wñ iñmi du ki chʼo̩re̩la; omi ñʼawobi ki akpa o̩re̩la du bie̩ ge̩ n.
GEN,9,16,"O̩ba le̩ adʼef akpa, tak omi onugo agʼo kʼu nadibekado alo-ekpe̩ e-ogbegbele̩ ki dʼagbagba O̩jo̩ kpai onugo ame̩wñ iñmi du ki chʼo̩re̩la, owñ chʼe-du ki dʼane̩-ile̩."
GEN,9,17,"Tak O̩jo̩ ka ñwu Noa kakini, E-kide̩ chʼujiwe alo kʼomi kpe̩ agbagba omi kpai o̩re̩la du ki jʼane̩-ile̩."
GEN,9,18,"Amo̩ma e̩ne̩ke̩le̩ e-Noa ku ma kwef o̩ko̩ le̩ dufu la che She̩m, kpai Ham, kpai Jefe̩t. Ham la chʼata Kenan."
GEN,9,19,Ama me̩ta le̩ chʼamo̩ma e̩ne̩ke̩le̩ e-Noa; kwef ama me̩ta le̩ oñ amone̩ chʼe̩kpatuka bʼo̩gbo̩ ane̩-ile̩ ma chaka-i.
GEN,9,20,Taku Noa chane̩ eluche̩. I fʼuche̩ achiwebe̩te̩ma lo;
GEN,9,21,"oñ ifʼomi-wñ ñmo̩, i la fʼu mu, oñ ukpo-wñ mutu jʼane̩ ef unyabo-wñ."
GEN,9,22,"Taku Ham, ata Kenan, fʼago ofo ata-wñ li, oñ i mudu ka ñw amo̩maye-wñ meji o̩do̩da."
GEN,9,23,"Taku She̩m kpai Jefe̩t mʼukpo ubo̩lama ko, ma la mʼu ko nʼika-ma meji, oñ ma le ubi ubi amʼu ko bʼago ofo ata-ma ma; ma fʼeju kparʼugbo omu-ne̩, ma ño̩ li ago ofo ata-ma n."
GEN,9,24,"Oñ Noa mʼolu omi achiwebe̩te̩ma le̩ ji tak i ma e̩wñ kʼo̩ma-wñ kekele chʼo,"
GEN,9,25,"tak i kakini,"
GEN,9,26,"I ño̩ kakini,"
GEN,9,27,"O̩jo̩ ki je̩ ñwu Jefe̩t ki nana,"
GEN,9,28,Abu kʼuwobi omi le̩ le Noa ño̩ dʼo̩do̩ oli mebie.
GEN,9,29,O̩do̩ Noa du la chʼicham nyʼoli me̩ta; tak i leku.
GEN,10,1,"O̩lo̩pu amo̩ma Noa e-e̩ne̩ke̩le̩ o̩gba o̩gba de̩, She̩m, kpai Ham, kpai Jefe̩t; ma ño̩ fʼamo̩ma e̩ne̩ke̩le̩ bi ñwu ma abu kʼuwobi omi le̩ lale."
GEN,10,2,"Amo̩ma e̩ne̩ke̩le̩ Jefe̩t che: Gome̩r, kpai Mago̩g, kpai Madai, kpai Jafan, kpai Tubal, kpai Me̩she̩k, kpai Tiras."
GEN,10,3,"Oñ amo̩ma e̩ne̩ke̩le̩ Gome̩r che: Ashkenaz, kpai Rifat, kpai Togarma."
GEN,10,4,"Amo̩ma e̩ne̩ke̩le̩ Jafan la che: Elisha, kpai Tarshish, Kitim, kpai Dodanim."
GEN,10,5,"Kwef abo-i abo o̩lomi kpe̩ jo̩ ojane̩ ojane̩-ma, e̩ne̩ne̩ne̩ne̩ ne̩ alu kʼichi-wñ, alu kʼakwo̩ra unyi akwo̩ra unyi-ma de̩ ef abo uche̩ichi uche̩ichi-ma."
GEN,10,6,"Amo̩ma e̩ne̩ke̩le̩ Ham la che: Kush, kpai Mizraim,kpai Put, kpai Kenan."
GEN,10,7,"Amo̩ma e̩ne̩ke̩le̩ Kush la che; Seba, kpai Hafila, kpai Sabta, kpai Raama, kpai Sabte̩ka. Amo̩ma Raama la che: Shiba kpai Dedan."
GEN,10,8,Kush ño̩ bi Nimro̩d; owñ chʼuchane̩ agbiti ane̩-ile̩.
GEN,10,9,"I chʼagbiti o̩de̩ eju Jihofa; todule̩ ma kakini, Dabu Nimro̩d kʼi chʼagbiti o̩de̩ ede̩ eju Jihofa."
GEN,10,10,"Uchane̩ ojane̩-wñ la che Bebe̩l, kpai E̩re̩k, kpai Akad, kpai Kalne̩ ojane̩ Shainar."
GEN,10,11,"I kwʼojane̩ le̩ nyi Asiria, tak i fʼunyi Nine̩fa ko̩, kpai Re̩hobo̩t-ir, kpai Kala,"
GEN,10,12,kpai Re̩se̩n ki dʼagbagba Nine̩fa kpai Kala (e-le̩ chʼewo lile le̩).
GEN,10,13,"Mizraim la bi abo Lud, kpai abo Anam, kpai abo Lehab, kpai abo Naftuh,"
GEN,10,14,"kpai abo Patrus, kpai abo Kaslu (ugbo kʼabo Filistia kwo wa le̩), kpai abo Kafto̩r."
GEN,10,15,"Kenan la bi Saido̩n o̩mo̩gba-wñ, kpai He̩t,"
GEN,10,16,"kpai e̩ne̩ Je̩bius le̩, kpai e̩ne̩ Amo̩r, kpai e̩ne̩ Girgash,"
GEN,10,17,"kpai e̩ne̩ Hifai, kpai e̩ne̩ Arki, kpai e̩ne̩ Saini,"
GEN,10,18,"kpai e̩ne̩ Arfad, kpai e̩ne̩ Ze̩mar, kpai e̩ne̩ Hamat. Ubile̩ akwo̩ra unyi, akwo̩ra unyi abo Kenan le̩ kpʼo̩la-ma tuka rʼile̩."
GEN,10,19,"Alo̩me̩ abo Kenan le̩ la kwo Saido̩n, abu kʼe̩ nyʼo̩wo̩ Gerar, gbogbo wa Gaza; abu kʼe̩ nyʼo̩wo̩ So̩do̩m kpai Go̩mo̩ra kpai Adma, kpai Ze̩boim, gbogbo wa Easha."
GEN,10,20,"Abo-i chʼamo̩ma e̩ne̩ke̩le̩ Ham, akwo̩ra unyi, akwo̩ra unyi-ma, ichi ichi-ma, ojane̩ ojane̩-ma, ef abo uche̩ichi uche̩ichi-ma."
GEN,10,21,Taku ma ño̩ bi amo̩ma ñwu She̩m kʼi chʼata amo̩ma E̩be̩r chaka; She̩m le̩ chʼacho̩gba Jefe̩t.
GEN,10,22,"Amo̩ma e̩ne̩ke̩le̩ She̩m che: Elam, kpai Ashur, kpai Arpaksad, kpai Lud, kpai Aram."
GEN,10,23,"Amo̩ma e̩ne̩ke̩le̩ Aram la che: Uz, kpai Hul, kpai Ge̩te̩r, kpai Mash."
GEN,10,24,Oñ Arpaksad bi Shela; Shela la bi E̩be̩r.
GEN,10,25,Oñ ma bi amo̩ma e̩ne̩ke̩le̩ meji ñw E̩be̩r: odu oka ko̩ Pe̩le̩g; todu ef adiko-wñ ma fʼile̩ kpe̩ru; odu o̩maye-wñ la ko̩ Jo̩ktan.
GEN,10,26,"Jo̩ktan la bi Almodad, kpai Shele̩f, kpai Hazar-mafe̩t, kpai Je̩ra,"
GEN,10,27,"kpai Hado̩ram, kpai Uzal, kpai Dikla,"
GEN,10,28,"kpai Obal, kpai Abimae̩l, kpai Shiba,"
GEN,10,29,"kpai Ofir, kpai Hafila kpai Jo̩bab; abo-i chaka chʼamo̩ma e̩ne̩ke̩le̩ e-Jo̩ktan."
GEN,10,30,"Odo-ma la te̩ kwo Me̩sha, abu kʼe̩ nyʼo̩wo̩ Sefar, ane̩ uwo olodudu le̩."
GEN,10,31,"Abo-i chʼamo̩ma e̩ne̩ke̩le̩ e-She̩m, akwo̩ra unyi, akwo̩ra unyi-ma, ichi ichi-ma, ojane̩ ojane̩-ma, abo uche̩ichi uche̩ichi-ma."
GEN,10,32,"Abo-i chʼakwo̩ra unyi akwo̩ra unyi amo̩ma e̩ne̩ke̩le̩ Noa, o̩gba o̩gba-ma, ef abo uche̩ichi uche̩ichi-ma. Oñ kwef abo-i uche̩ichi uche̩ichi mukpe̩rʼojane̩ ile̩ abu kʼuwobi omi le̩ lale."
GEN,11,1,Oñ o̩gbo ile̩-i du chʼalu ichi okate uko̩la-ma la chʼoka.
GEN,11,2,"Tak i lewatu abu ku ma mʼunyabo chi kwʼo̩wo̩ olodudu awa, kʼama fʼegbili li ane̩ Shainar taku ma kwojo̩ o̩mo̩."
GEN,11,3,"Taku ma ka ñw o̩la-ma kakini, Me̩ lewa, kʼa nabo̩ otubeli, kʼa fʼu ro̩ nyo̩nyo̩. Taku ma ne̩ otubeli koji okuta, oñ ma ne̩ o̩bia bitume̩n chʼike̩te̩ ene."
GEN,11,4,"Taku ma kakini, Me̩ lewa, kʼa kʼunyi ñw o̩la-wa, kʼa nʼewo, kpai o̩do̩go̩ kʼoji-wñ ki kad efojale, a che kʼa fʼodu ne̩, tode̩gba ku ma fʼuwa kpatuka rʼo̩do̩da bʼeju o̩gbo̩ ane̩-ile̩ du ma."
GEN,11,5,"Taki Jihofa gwo̩ru wa kʼi li ewo kpai o̩do̩go̩, e-kʼamone̩ ne le̩."
GEN,11,6,"Taki Jihofa kakini, Go, ma chʼaboʼka, ichi-ma la chʼoka ge̩; e̩wñ ku ma la chane̩ eche de̩ ta; fai e̩wñ du ku ma ñwa ef e̩do̩-ma ku ma che i nʼugbo ku ma akpo̩na nyʼuma ge̩ n."
GEN,11,7,"Me̩ lewa, kʼa mugwo̩ru nyʼo̩mo kʼa fʼalu ichi-ma gwuji, todu kʼama ki we egbʼoji o̩la omune̩."
GEN,11,8,"Abe̩le̩ Jihofa fʼuma kpatuka kwʼo̩mo̩ rʼo̩do̩da bʼeju ane̩-ile̩ du ma, taku ma tʼewo le̩ no̩ ene."
GEN,11,9,"Todule̩ ma dʼodu-wñ ko̩ Bebe̩l, todabu ki Jihofa fʼichi abile̩ du gwuji o̩mo̩; tak akwo̩mo̩ Jihofa fʼuma kpatuka rʼo̩do̩da bʼeju ane̩-ile̩ du ma."
GEN,11,10,O̩lo̩pu She̩m o̩gba o̩gba le̩ de̩. O̩do̩ She̩m chʼogume̩lu tak i bi Arpaksad abu kʼuwobi omi le̩ takpa o̩do̩ meji;
GEN,11,11,"abu kʼi bi Arpaksad She̩m ño̩ deju o̩do̩ oli me̩gwa, oñ i bi amo̩ma e̩ne̩ke̩le̩ kpai onobule̩."
GEN,11,12,Arpaksad deju o̩do̩ ogue̩gwa nyoke me̩lu tak i bi Shela;
GEN,11,13,"abu kʼi fu Shela bi Arpaksad ño̩ dʼo̩do̩ ulo̩ko̩ nyoke me̩ta, i laño̩ bi amo̩ma e̩ne̩ke̩le̩ kpai onobule̩."
GEN,11,14,Oñ Shela dʼo̩do̩ ogue̩gwa tak i bi E̩be̩r;
GEN,11,15,"abu kʼi fʼE̩be̩r bi Shela ño̩ dʼo̩do̩ ulo̩ko̩ nyoke me̩ta, i laño̩ bi amo̩ma e̩ne̩ke̩le̩ kpai onobule̩."
GEN,11,16,"Oñ E̩be̩r dʼo̩do̩ ogue̩gwa nyoke me̩le̩, tak i bi Pe̩le̩g;"
GEN,11,17,"abu kʼi fu Pe̩le̩g bi E̩be̩r ño̩ dʼo̩do̩ ulo̩ko̩ nyʼogue̩gwa, i laño̩ bi amo̩ma e̩ne̩ke̩le̩ kpai onobule̩."
GEN,11,18,"Oñ Pe̩le̩g dʼo̩do̩ ogue̩gwa, tak i bi Reu;"
GEN,11,19,"abu kʼi fu Re̩u bi Pe̩le̩g ño̩ dʼo̩do̩ o̩gwo̩ko̩ nyoke me̩la, i laño̩ bi amo̩ma e̩ne̩ke̩le̩ kpai onobule̩."
GEN,11,20,"Oñ Reu dʼo̩do̩ ogue̩gwa nyoke meji, tak i bi Se̩rug;"
GEN,11,21,"abu kʼi fu Se̩rug bi Reu ño̩ dʼo̩do̩ o̩gwo̩ko̩ nyoke mebie, i laño̩ bi amo̩ma e̩ne̩ke̩le̩ kpai onobule̩."
GEN,11,22,"Oñ Se̩rug dʼo̩do̩ ogue̩gwa, tak i bi Neho̩r;"
GEN,11,23,"abu kʼi fu Neho̩r bi Se̩rug ño̩ dʼo̩do̩ o̩gwo̩ko̩, i laño̩ bi amo̩ma e̩ne̩ke̩le̩ kpai onobule̩."
GEN,11,24,"Oñ Neho̩r dʼo̩do̩ ogu nyoke me̩la, tak i bi Te̩ra;"
GEN,11,25,"abu kʼi fu Te̩ra bi Neho̩r ño̩ dʼo̩do̩ ogume̩lu nyoke me̩gwe̩la, i laño̩ bi amo̩ma e̩ne̩ke̩le̩ kpai onobule̩."
GEN,11,26,"Te̩ra dʼo̩do̩ o̩gbo̩ me̩ta nyoke me̩gwa, i la fʼEbram, kpai Neho̩r kpai Haran bi."
GEN,11,27,"O̩lo̩pu Te̩ra o̩gba o̩gba la de̩. Te̩ra bi Ebram, kpai Neho̩r, kpai Haran; Haran la bi Lo̩t."
